"filename", "language", "JSON", "Markdown", "JavaScript", "PHP", "SCSS", "comment", "blank", "total"
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\edit.blade.php", "PHP", 0, 0, 0, 375, 0, 0, 25, 400
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\history.blade.php", "PHP", 0, 0, 0, 133, 0, 0, 14, 147
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\index.blade.php", "PHP", 0, 0, 0, 273, 0, 0, 21, 294
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\row.blade.php", "PHP", 0, 0, 0, 50, 0, 0, 6, 56
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\schedule.blade.php", "PHP", 0, 0, 0, 624, 0, 43, 104, 771
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\show.blade.php", "PHP", 0, 0, 0, 587, 0, 7, 29, 623
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\routes\api.php", "PHP", 0, 0, 0, 34, 0, 36, 22, 92
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\routes\web.php", "PHP", 0, 0, 0, 28, 0, 7, 11, 46
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\README.md", "Markdown", 0, 254, 0, 0, 0, 0, 72, 326
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\EvaluationCriterion.php", "PHP", 0, 0, 0, 84, 0, 5, 20, 109
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\JobProfile.php", "PHP", 0, 0, 0, 411, 0, 53, 81, 545
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\JobProfileCareer.php", "PHP", 0, 0, 0, 69, 0, 19, 18, 106
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\JobProfileHistory.php", "PHP", 0, 0, 0, 101, 0, 6, 19, 126
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\JobProfileRequirement.php", "PHP", 0, 0, 0, 38, 0, 0, 10, 48
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\JobProfileResponsibility.php", "PHP", 0, 0, 0, 27, 0, 0, 8, 35
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\JobProfileVacancy.php", "PHP", 0, 0, 0, 141, 0, 6, 33, 180
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Entities\PositionCode.php", "PHP", 0, 0, 0, 128, 0, 12, 27, 167
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Enums\ContractTypeEnum.php", "PHP", 0, 0, 0, 18, 0, 0, 4, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Enums\EducationLevelEnum.php", "PHP", 0, 0, 0, 112, 0, 9, 17, 138
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Enums\JobProfileStatusEnum.php", "PHP", 0, 0, 0, 48, 0, 0, 7, 55
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Enums\VacancyStatusEnum.php", "PHP", 0, 0, 0, 49, 0, 0, 8, 57
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Enums\WorkRegimeEnum.php", "PHP", 0, 0, 0, 39, 0, 0, 7, 46
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\CriteriaUpdated.php", "PHP", 0, 0, 0, 14, 0, 0, 5, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\JobProfileApproved.php", "PHP", 0, 0, 0, 16, 0, 0, 6, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\JobProfileCreated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\JobProfileUpdated.php", "PHP", 0, 0, 0, 16, 0, 0, 6, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\ProfileInReview.php", "PHP", 0, 0, 0, 13, 0, 0, 5, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\ProfileModificationRequested.php", "PHP", 0, 0, 0, 14, 0, 0, 5, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\ProfileRejected.php", "PHP", 0, 0, 0, 14, 0, 0, 5, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Events\VacanciesGenerated.php", "PHP", 0, 0, 0, 13, 0, 0, 5, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Exports\BudgetReportExport.php", "PHP", 0, 0, 0, 130, 0, 24, 20, 174
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Controllers\CriterionController.php", "PHP", 0, 0, 0, 40, 0, 0, 7, 47
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Controllers\JobProfileController.php", "PHP", 0, 0, 0, 310, 0, 75, 69, 454
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Controllers\PositionCodeController.php", "PHP", 0, 0, 0, 121, 0, 27, 24, 172
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Controllers\ReviewController.php", "PHP", 0, 0, 0, 184, 0, 31, 36, 251
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Controllers\VacancyController.php", "PHP", 0, 0, 0, 46, 0, 0, 12, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Requests\StoreJobProfileRequest.php", "PHP", 0, 0, 0, 188, 0, 20, 40, 248
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Requests\StorePositionCodeRequest.php", "PHP", 0, 0, 0, 74, 0, 2, 11, 87
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Requests\UpdateJobProfileRequest.php", "PHP", 0, 0, 0, 188, 0, 20, 41, 249
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Http\Requests\UpdatePositionCodeRequest.php", "PHP", 0, 0, 0, 69, 0, 1, 9, 79
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Listeners\ActivateJobProfiles.php", "PHP", 0, 0, 0, 30, 0, 2, 9, 41
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Listeners\GenerateVacancies.php", "PHP", 0, 0, 0, 28, 0, 7, 8, 43
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Listeners\NotifyModificationRequested.php", "PHP", 0, 0, 0, 25, 0, 4, 7, 36
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Listeners\NotifyProfileApproved.php", "PHP", 0, 0, 0, 24, 0, 8, 8, 40
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Observers\JobProfileObserver.php", "PHP", 0, 0, 0, 131, 0, 41, 24, 196
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Policies\JobProfilePolicy.php", "PHP", 0, 0, 0, 131, 0, 58, 35, 224
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Policies\PositionCodePolicy.php", "PHP", 0, 0, 0, 31, 0, 18, 9, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 20, 0, 14, 7, 41
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Providers\JobProfileServiceProvider.php", "PHP", 0, 0, 0, 151, 0, 55, 39, 245
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 25, 0, 18, 8, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Repositories\Contracts\PositionCodeRepositoryInterface.php", "PHP", 0, 0, 0, 16, 0, 0, 12, 28
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Repositories\Eloquent\PositionCodeRepository.php", "PHP", 0, 0, 0, 52, 0, 0, 13, 65
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Repositories\JobProfileRepository.php", "PHP", 0, 0, 0, 31, 0, 0, 9, 40
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Services\Contracts\PositionCodeServiceInterface.php", "PHP", 0, 0, 0, 17, 0, 0, 13, 30
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Services\CriterionService.php", "PHP", 0, 0, 0, 117, 0, 32, 28, 177
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Services\JobProfileService.php", "PHP", 0, 0, 0, 293, 0, 68, 73, 434
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Services\PositionCodeService.php", "PHP", 0, 0, 0, 162, 0, 17, 49, 228
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Services\ReviewService.php", "PHP", 0, 0, 0, 161, 0, 42, 52, 255
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\app\Services\VacancyService.php", "PHP", 0, 0, 0, 66, 0, 17, 17, 100
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\config\config.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_04_000001_create_job_profiles_table.php", "PHP", 0, 0, 0, 44, 0, 0, 8, 52
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_04_000002_create_job_profile_requirements_table.php", "PHP", 0, 0, 0, 26, 0, 0, 5, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_04_000003_create_job_profile_responsibilities_table.php", "PHP", 0, 0, 0, 23, 0, 0, 5, 28
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_06_000001_create_position_codes_table.php", "PHP", 0, 0, 0, 32, 0, 1, 8, 41
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_06_000002_update_job_profiles_table.php", "PHP", 0, 0, 0, 75, 0, 14, 16, 105
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_06_000003_create_evaluation_criteria_table.php", "PHP", 0, 0, 0, 33, 0, 2, 8, 43
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_06_000004_create_job_profile_vacancies_table.php", "PHP", 0, 0, 0, 33, 0, 4, 9, 46
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2024_01_06_000005_create_job_profile_history_table.php", "PHP", 0, 0, 0, 32, 0, 0, 9, 41
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2025_12_01_172228_add_fields_to_position_codes_table.php", "PHP", 0, 0, 0, 29, 0, 11, 7, 47
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2025_12_02_171908_add_contract_fields_to_job_profiles_table.php", "PHP", 0, 0, 0, 27, 0, 8, 5, 40
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2025_12_02_200922_update_education_levels_to_array.php", "PHP", 0, 0, 0, 42, 0, 2, 8, 52
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\migrations\2026_01_05_000006_create_job_profile_careers_table.php", "PHP", 0, 0, 0, 37, 0, 11, 7, 55
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\seeders\JobProfileDatabaseSeeder.php", "PHP", 0, 0, 0, 12, 0, 3, 4, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\database\seeders\PositionCodeSeeder.php", "PHP", 0, 0, 0, 199, 0, 15, 5, 219
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\components\layouts\master.blade.php", "PHP", 0, 0, 0, 23, 0, 0, 8, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\create.blade.php", "PHP", 0, 0, 0, 866, 0, 20, 79, 965
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\edit.blade.php", "PHP", 0, 0, 0, 804, 0, 21, 76, 901
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\index.blade.php", "PHP", 0, 0, 0, 390, 0, 0, 19, 409
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\positions\create.blade.php", "PHP", 0, 0, 0, 354, 0, 1, 30, 385
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\positions\edit.blade.php", "PHP", 0, 0, 0, 392, 0, 3, 34, 429
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\positions\index.blade.php", "PHP", 0, 0, 0, 152, 0, 0, 5, 157
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\positions\show.blade.php", "PHP", 0, 0, 0, 366, 0, 0, 15, 381
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\review\index.blade.php", "PHP", 0, 0, 0, 312, 0, 9, 22, 343
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\review\show.blade.php", "PHP", 0, 0, 0, 981, 0, 16, 90, 1087
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\show.blade.php", "PHP", 0, 0, 0, 440, 0, 0, 21, 461
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\resources\views\vacancies\index.blade.php", "PHP", 0, 0, 0, 200, 0, 0, 10, 210
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\routes\api.php", "PHP", 0, 0, 0, 6, 0, 0, 3, 9
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\routes\web.php", "PHP", 0, 0, 0, 45, 0, 6, 9, 60
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobProfile\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Entities\JuryAssignment.php", "PHP", 0, 0, 0, 274, 0, 15, 48, 337
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Entities\JuryConflict.php", "PHP", 0, 0, 0, 271, 0, 16, 52, 339
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Entities\JuryHistory.php", "PHP", 0, 0, 0, 224, 0, 16, 37, 277
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Entities\JuryMember.php", "PHP", 0, 0, 0, 204, 0, 15, 36, 255
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Enums\AssignmentStatus.php", "PHP", 0, 0, 0, 70, 0, 27, 11, 108
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Enums\ConflictSeverity.php", "PHP", 0, 0, 0, 59, 0, 21, 9, 89
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Enums\ConflictStatus.php", "PHP", 0, 0, 0, 83, 0, 30, 12, 125
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Enums\ConflictType.php", "PHP", 0, 0, 0, 75, 0, 18, 8, 101
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Enums\JuryRole.php", "PHP", 0, 0, 0, 67, 0, 24, 10, 101
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Enums\MemberType.php", "PHP", 0, 0, 0, 38, 0, 15, 7, 60
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Controllers\JuryAssignmentController.php", "PHP", 0, 0, 0, 150, 0, 0, 23, 173
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Controllers\JuryConflictController.php", "PHP", 0, 0, 0, 156, 0, 0, 30, 186
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Controllers\JuryController.php", "PHP", 0, 0, 0, 26, 0, 21, 10, 57
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Controllers\JuryMemberController.php", "PHP", 0, 0, 0, 238, 0, 42, 37, 317
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Requests\AssignJuryRequest.php", "PHP", 0, 0, 0, 38, 0, 0, 6, 44
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Requests\ReportConflictRequest.php", "PHP", 0, 0, 0, 43, 0, 1, 7, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Requests\StoreJuryMemberRequest.php", "PHP", 0, 0, 0, 40, 0, 0, 6, 46
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Http\Requests\UpdateJuryMemberRequest.php", "PHP", 0, 0, 0, 32, 0, 0, 6, 38
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Listeners\AssignJuriesToSign.php", "PHP", 0, 0, 0, 116, 0, 24, 26, 166
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 13, 0, 13, 6, 32
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Providers\JuryServiceProvider.php", "PHP", 0, 0, 0, 95, 0, 33, 27, 155
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 25, 0, 18, 8, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Services\ConflictDetectionService.php", "PHP", 0, 0, 0, 173, 0, 40, 36, 249
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Services\JuryAssignmentService.php", "PHP", 0, 0, 0, 251, 0, 45, 53, 349
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Services\JuryMemberService.php", "PHP", 0, 0, 0, 196, 0, 38, 44, 278
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\app\Services\WorkloadBalancerService.php", "PHP", 0, 0, 0, 138, 0, 25, 35, 198
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\config\config.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\database\migrations\2025_12_12_000001_create_jury_members_table.php", "PHP", 0, 0, 0, 45, 0, 14, 12, 71
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\database\migrations\2025_12_12_000002_create_jury_assignments_table.php", "PHP", 0, 0, 0, 64, 0, 19, 17, 100
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\database\migrations\2025_12_12_000003_create_jury_history_table.php", "PHP", 0, 0, 0, 45, 0, 15, 12, 72
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\database\migrations\2025_12_12_000004_create_jury_conflicts_table.php", "PHP", 0, 0, 0, 79, 0, 17, 17, 113
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\database\seeders\JuryDatabaseSeeder.php", "PHP", 0, 0, 0, 202, 0, 11, 38, 251
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\assignments\index.blade.php", "PHP", 0, 0, 0, 215, 0, 0, 9, 224
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\components\layouts\master.blade.php", "PHP", 0, 0, 0, 23, 0, 0, 8, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\conflicts\index.blade.php", "PHP", 0, 0, 0, 251, 0, 0, 7, 258
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\index.blade.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\members\create.blade.php", "PHP", 0, 0, 0, 457, 0, 14, 50, 521
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\members\index.blade.php", "PHP", 0, 0, 0, 263, 0, 0, 11, 274
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\resources\views\members\show.blade.php", "PHP", 0, 0, 0, 332, 0, 0, 26, 358
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\routes\api.php", "PHP", 0, 0, 0, 48, 0, 6, 9, 63
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\routes\web.php", "PHP", 0, 0, 0, 39, 0, 7, 9, 55
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Jury\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\Policies\OrganizationalUnitPolicy.php", "PHP", 0, 0, 0, 71, 0, 39, 21, 131
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\README.md", "Markdown", 0, 104, 0, 0, 0, 0, 33, 137
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Entities\OrganizationalUnit.php", "PHP", 0, 0, 0, 133, 0, 48, 25, 206
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Entities\OrganizationalUnitApiController.php", "PHP", 0, 0, 0, 269, 0, 57, 55, 381
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Entities\OrganizationalUnitClosure.php", "PHP", 0, 0, 0, 22, 0, 6, 8, 36
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Enums\OrganizationalUnitTypeEnum.php", "PHP", 0, 0, 0, 24, 0, 0, 5, 29
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Events\OrganizationalUnitCreated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Events\OrganizationalUnitDeleted.php", "PHP", 0, 0, 0, 13, 0, 0, 6, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Events\OrganizationalUnitUpdated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Http\Controllers\OrganizationController.php", "PHP", 0, 0, 0, 26, 0, 21, 10, 57
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Http\Controllers\OrganizationalUnitController.php", "PHP", 0, 0, 0, 165, 0, 38, 39, 242
